Subject	Block	Trial	Operation	Side	SOA	Delay	Delayjitter	Task	TaskRecNo	Orignum	TaskXY	TaskZ	Solution	VOTtoj	Responsetoj	Accuracytoj	Respright	VOTanalog	Accuracyanalogy_new2
24	6	124	1	1	110	750	40	12	62	33	Milch/Kuh	Wolle/?	Schaf	540.6569	1	1	1	360.2674	1
24	6	125	1	1	110	250	-80	93	116	180	essen/hungrig	schlafen/?	müde	482.337	1	1	1	344.0939	1
24	6	126	1	-1	-70	750	40	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	NA	NA	0	NA	398.1469	1
24	6	127	1	1	70	1500	-40	85	51	167	lustig/traurig	gut/?	böse	600.3797	1	1	1	874.1249	1
24	6	128	1	1	20	250	-80	14	63	35	Fernseher/sehen	Radio/?	hören	656.3981	1	1	1	514.2722	1
24	7	129	1	-1	-40	250	40	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	941.1398	-1	1	0	594.2175	1
24	7	130	1	-1	-110	250	-80	39	78	74	wann/Zeit	wo/?	Ort	476.3059	-1	1	0	550.733	1
24	7	131	1	1	70	750	-80	65	38	126	Brille/Auge	Krücke/?	Bein	600.1972	1	1	1	450.4835	1
24	7	132	1	1	20	750	80	78	107	153	Schule/Lehrer	Kirche/?	Pfarrer	1118.651	1	1	1	584.2879	1
24	7	133	1	1	20	250	40	69	102	133	Schiff/Kapitän	Stadt/?	Bürgermeister	608.272	1	1	1	382.3026	1
24	7	134	1	-1	-70	1500	-80	1	1	1	Buchstabe/Ziffer	Wort/?	Zahl	529.9783	-1	1	0	572.238	0
24	7	135	1	-1	-40	750	-80	66	39	128	niedrig/hoch	billig/?	teuer	1180.249	-1	1	0	476.1768	0
24	7	136	1	-1	-70	250	-40	21	12	45	Hase/Karotte	Wolf/?	Schaf	956.8063	-1	1	0	766.2306	1
24	7	137	1	-1	-20	1500	-80	24	15	49	Sandwich/Tüte	Hammer/?	Werkzeugkasten	1238.954	-1	1	0	1093.242	1
24	7	138	1	1	20	750	40	2	57	2	Artikel/Journalist	Roman/?	Autor	1114.364	-1	0	0	354.0832	1
24	7	139	1	1	70	750	-40	25	16	50	Beginn/Ende	fern/?	nah	764.3413	1	1	1	541.9681	1
24	7	140	1	-1	-20	1500	-80	59	34	115	einsteigen/Abfahrt	aussteigen/?	Ankunft	724.5181	-1	1	0	268.1392	0
24	7	141	1	1	110	250	80	42	26	77	stottern/sprechen	stolpern/?	gehen	504.1748	1	1	1	358.3407	1
24	7	142	1	1	40	750	40	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	784.6251	1	1	1	320.1015	1
24	7	143	1	-1	-20	750	80	46	28	87	Bratkartoffeln/Pfanne	Gemüsesuppe/?	Topf	NA	-1	1	0	660.3535	1
24	7	144	1	1	40	250	-80	53	92	106	Baum/Wald	Grashalm/?	Wiese	1001.345	1	1	1	466.1335	1
24	7	145	1	-1	-40	1500	-40	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	1045.163	-1	1	0	1984.58	0
24	7	146	1	1	110	250	-80	52	91	105	Würfel/eckig	Ball/?	rund	756.4849	1	1	1	1065.357	0
24	7	147	1	1	40	750	-80	71	42	135	Wein/Fass	Kartoffeln/?	Sack	812.5681	1	1	1	756.65	0
24	7	148	1	1	20	250	-40	3	2	8	Partei/Wähler	Produkt/?	Käufer	632.2833	1	1	1	554.155	1
24	7	149	1	-1	-110	250	40	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	646.185	-1	1	0	1568.553	0
24	7	150	1	-1	-70	750	-80	33	71	63	Koch/Herd	Bäcker/?	Backofen	681.8746	-1	1	0	774.254	1
24	7	151	1	-1	-110	250	-40	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	452.2709	-1	1	0	2.618355	1
24	7	152	1	-1	-110	1500	40	31	21	60	Drehbuch/Spielfilm	Kochrezept/?	Gericht	442.2777	-1	1	0	480.2756	0
24	7	153	1	1	70	1500	80	10	6	29	dick/lang	dünn/?	kurz	1480.837	1	1	1	600.2845	1
24	7	154	1	-1	-70	1500	80	86	52	168	spät/früh	Abend/?	Morgen	658.317	-1	1	0	330.12	1
24	7	155	1	-1	-40	1500	80	90	55	176	wann/jetzt	wo/?	hier	876.3813	-1	1	0	544.3206	1
24	7	156	1	1	70	750	40	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	562.2708	1	1	1	528.2205	1
24	7	157	1	1	20	750	-80	49	89	101	Pfütze/Teich	Bach/?	Fluss	899.0064	1	1	1	508.3647	1
24	7	158	1	-1	-110	750	-80	55	94	109	Mehl/Bäcker	Stoff/?	Schneider	512.1954	-1	1	0	484.6606	1
24	7	159	1	1	20	1500	80	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	700.0318	1	1	1	410.1676	1
24	7	160	1	1	20	250	-80	6	60	19	Mütze/Kopf	Schuh/?	Fuß	694.2992	1	1	1	502.1619	1
24	8	161	1	1	70	1500	-40	29	69	55	Spinat/Gemüse	Birke/?	Baum	628.2517	1	1	1	574.359	1
24	8	162	1	1	20	1500	-80	16	9	37	links/rechts	horizontal/?	vertikal	614.3607	1	1	1	788.5678	1
24	8	163	1	-1	-110	1500	-80	37	23	69	Katze/Maus	Spinne/?	Fliege	736.3896	-1	1	0	530.1745	1
24	8	164	1	1	40	250	80	50	90	103	Sommer/Regen	Winter/?	Schnee	864.5068	1	1	1	392.1869	0
24	8	165	1	1	70	1500	-80	64	100	124	Dezember/Jahr	Sonntag/?	Woche	490.1598	1	1	1	682.4618	1
24	8	166	1	1	20	750	-80	88	54	170	warm/kalt	stumpf/?	spitz	568.2079	1	1	1	644.0592	1
24	8	167	1	1	40	1500	80	44	27	80	Apfel/Schale	Apfelbaum/?	Rinde	678.425	1	1	1	657.9529	1
24	8	168	1	1	40	250	-40	87	53	169	schwimmen/Wasser	fliegen/?	Luft	887.9168	1	1	1	490.514	1
24	8	169	1	1	20	750	-40	96	120	187	Milimeter/Meter	Meter/?	Kilometer	708.5456	1	1	1	552.5204	1
24	8	170	1	1	40	750	80	95	119	186	Stunde/Minute	Minute/?	Sekunde	1331.357	-1	0	0	508.3189	1
24	8	171	1	-1	-20	750	80	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	1374.156	-1	1	0	504.236	1
24	8	172	1	-1	-20	750	-40	73	103	137	Zehen/Fuß	Finger/?	Hand	628.2607	-1	1	0	326.1085	1
24	8	173	1	1	20	750	40	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	862.5942	1	1	1	468.215	1
24	8	174	1	-1	-40	750	-40	80	110	156	Kleid/Frau	Gefieder/?	Vogel	776.9819	-1	1	0	530.1792	1
24	8	175	1	1	70	250	-80	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	743.0235	1	1	1	348.2262	1
24	8	176	1	-1	-20	1500	-40	22	13	46	Brot/Toaster	Speck/?	Bratpfanne	826.7098	-1	1	0	480.2006	1
24	8	177	1	-1	-20	250	-80	27	18	53	gewinnen/verlieren	oben/?	unten	983.1748	-1	1	0	350.2624	1
24	8	178	1	-1	-40	250	40	4	58	12	Hund/Welpe	Pflanze/?	Setzling	638.6223	-1	1	0	496.2817	1
24	8	179	1	1	70	250	40	7	61	23	Licht/Auge	Schall/?	Ohr	570.0589	1	1	1	322.2099	1
24	8	180	1	-1	-40	750	40	74	44	138	Stadt/Dorf	See/?	Teich	572.2352	-1	1	0	592.224	1
24	8	181	1	-1	-70	250	80	54	32	108	Buch/drucken	Brief/?	schreiben	812.6953	-1	1	0	506.004	1
24	8	182	1	-1	-20	250	-40	51	31	104	Junge/Bruder	Mädchen/?	Schwester	730.4086	-1	1	0	495.9789	1
24	8	183	1	-1	-20	1500	80	20	67	43	Zahnarzt/Zähne	Friseur/?	Haare	634.2792	-1	1	0	425.9909	1
24	8	184	1	-1	-110	250	-40	38	77	73	Uhr/Tageszeit	Kompass/?	Himmelsrichtung	584.28	-1	1	0	446.2015	1
24	8	185	1	1	110	250	-40	30	20	56	Wort/Satz	Teller/?	Geschirr	868.3666	1	1	1	510.3902	0
24	8	186	1	-1	-110	1500	-80	94	117	182	Windhund/Hund	Lachs/?	Fisch	1255.186	-1	1	0	2200.924	1
24	8	187	1	1	70	750	40	77	46	149	Stiel/Hammer	Klinke/?	Tür	452.3116	1	1	1	504.1479	1
24	8	188	1	1	110	250	-40	62	99	120	Nacht/Tag	Finsternis/?	Licht	724.8834	1	1	1	2146.444	1
24	8	189	1	-1	-40	1500	80	57	96	113	Kleinkind/Kindergarten	Schüler/?	Schule	772.2842	-1	1	0	536.1432	1
24	8	190	1	-1	-20	750	-80	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	NA	-1	1	0	546.1581	1
24	8	191	1	1	110	1500	40	48	30	95	sechs/Zahl	Hass/?	Gefühl	562.6542	1	1	1	942.395	1
24	8	192	1	1	20	750	-40	32	70	62	Federhalter/Tinte	Pinsel/?	Farbe	944.8532	1	1	1	584.3238	1
25	3	1	1	-1	-70	750	-80	25	16	50	Beginn/Ende	fern/?	nah	602.1718	-1	1	0	502.1286	1
25	3	2	1	-1	-20	1500	-40	80	110	156	Kleid/Frau	Gefieder/?	Vogel	780.411	-1	1	0	584.2898	1
25	3	3	1	-1	-70	1500	80	70	41	134	genau/messen	ungefähr/?	schätzen	592.6528	-1	1	0	555.8504	1
25	3	4	1	-1	-20	750	40	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	734.2842	-1	1	0	519.7362	1
25	3	5	1	-1	-70	750	-80	96	120	187	Milimeter/Meter	Meter/?	Kilometer	924.0323	1	0	1	NA	0
25	3	6	1	1	70	750	-80	16	9	37	links/rechts	horizontal/?	vertikal	784.5607	1	1	1	611.9953	1
25	3	7	1	-1	-70	750	-40	78	107	153	Schule/Lehrer	Kirche/?	Pfarrer	744.5009	-1	1	0	598.3506	1
25	3	8	1	-1	-110	250	-40	28	19	54	schwach/stark	arm/?	reich	734.5795	-1	1	0	522.2607	1
25	3	9	1	1	40	250	-80	86	52	168	spät/früh	Abend/?	Morgen	648.5086	1	1	1	540.151	1
25	3	10	1	-1	-110	1500	-40	72	43	136	Frage/Antwort	Rätsel/?	Lösung	606.1486	-1	1	0	571.8767	1
25	3	11	1	1	20	750	-40	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	878.4721	1	1	1	614.2821	1
25	3	12	1	-1	-20	750	-80	61	36	118	Gesicht/waschen	Wohnung/?	putzen	896.4896	-1	1	0	632.1697	1
25	3	13	1	1	110	1500	40	5	3	16	hier/dort	nah/?	fern	574.3554	1	1	1	564.1356	1
25	3	14	1	1	20	750	-80	23	14	47	Auto/Straße	Zug/?	Schiene	966.4315	-1	0	0	1751.645	1
25	3	15	1	1	20	1500	-80	7	61	23	Licht/Auge	Schall/?	Ohr	736.3377	1	1	1	736.2986	1
25	3	16	1	1	40	250	80	51	31	104	Junge/Bruder	Mädchen/?	Schwester	626.1662	1	1	1	428.2608	1
25	3	17	1	1	40	1500	80	76	45	148	zusammen/allein	mehrere/?	einer	650.3107	1	1	1	546.1418	1
25	3	18	1	-1	-110	750	80	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	784.2156	1	0	1	NA	0
25	3	19	1	-1	-110	250	-80	63	37	123	ich/mich	wir/?	uns	590.1239	-1	1	0	496.2424	1
25	3	20	1	1	40	750	-80	9	5	28	Fußballer/Fußballplatz	Schwimmer/?	Schwimmbecken	854.4177	-1	0	0	612.2866	1
25	3	21	1	1	40	750	80	4	58	12	Hund/Welpe	Pflanze/?	Setzling	624.502	1	1	1	754.515	1
25	3	22	1	-1	-20	1500	-80	94	117	182	Windhund/Hund	Lachs/?	Fisch	668.5772	-1	1	0	558.1669	1
25	3	23	1	1	110	250	-40	22	13	46	Brot/Toaster	Speck/?	Bratpfanne	842.2569	1	1	1	576.3833	1
25	3	24	1	1	20	250	80	82	48	160	finden/verlieren	erinnern/?	vergessen	708.2477	-1	0	0	504.3313	1
25	3	25	1	1	40	250	-80	50	90	103	Sommer/Regen	Winter/?	Schnee	654.1867	1	1	1	534.1511	1
25	3	26	1	1	110	1500	-80	85	51	167	lustig/traurig	gut/?	böse	480.6224	1	1	1	552.2965	1
25	3	27	1	1	20	750	-40	66	39	128	niedrig/hoch	billig/?	teuer	836.4307	-1	0	0	400.0373	1
25	3	28	1	-1	-110	750	40	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	650.3904	-1	1	0	2910.597	1
25	3	29	1	-1	-40	750	80	39	78	74	wann/Zeit	wo/?	Ort	698.3074	-1	1	0	696.4777	1
25	3	30	1	1	110	1500	80	40	24	75	Haus/Dach	Zimmer/?	Decke	930.3994	-1	0	0	NA	0
25	3	31	1	-1	-110	750	-40	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	698.318	-1	1	0	562.5696	1
25	3	32	1	-1	-40	1500	40	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	674.1977	-1	1	0	477.8973	1
25	4	33	1	1	70	250	-40	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	738.5365	-1	0	0	562.3335	1
25	4	34	1	-1	-70	250	-40	89	112	171	Dunkelheit/Helligkeit	Stille/?	Lärm	1025.315	-1	1	0	682.2645	1
25	4	35	1	1	70	1500	-80	34	72	64	Auto/Verkehrsmittel	Löffel/?	Besteck	538.4019	1	1	1	688.3943	1
25	4	36	1	-1	-110	1500	80	79	109	155	Blitz/hell	Donner/?	laut	724.52	-1	1	0	1025.252	1
25	4	37	1	-1	-110	1500	40	26	17	52	eng/weit	Frage/?	Antwort	494.1308	-1	1	0	574.4652	1
25	4	38	1	1	20	250	-40	73	103	137	Zehen/Fuß	Finger/?	Hand	704.237	-1	0	0	630.8529	1
25	4	39	1	-1	-20	1500	80	1	1	1	Buchstabe/Ziffer	Wort/?	Zahl	752.3332	-1	1	0	NA	0
25	4	40	1	1	40	750	-40	48	30	95	sechs/Zahl	Hass/?	Gefühl	624.1202	1	1	1	NA	0
25	4	41	1	1	20	1500	-40	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	920.3004	-1	0	0	NA	0
25	4	42	1	1	110	1500	-40	93	116	180	essen/hungrig	schlafen/?	müde	464.1677	1	1	1	562.1768	1
25	4	43	1	1	70	750	-40	32	70	62	Federhalter/Tinte	Pinsel/?	Farbe	525.6693	1	1	1	528.3356	1
25	4	44	1	1	110	750	-40	31	21	60	Drehbuch/Spielfilm	Kochrezept/?	Gericht	1264.698	1	1	1	758.4318	1
25	4	45	1	1	70	250	-40	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	1142.951	-1	0	0	NA	0
25	4	46	1	1	40	1500	-80	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	768.2426	-1	0	0	638.3192	1
25	4	47	1	1	40	1500	40	3	2	8	Partei/Wähler	Produkt/?	Käufer	614.5135	1	1	1	534.1472	1
25	4	48	1	-1	-110	250	40	41	25	76	Redner/Hörer	Zauberer/?	Zuschauer	882.3561	-1	1	0	874.3852	1
25	4	49	1	1	40	750	80	67	101	129	Stuhl/Bank	Sessel/?	Sofa	630.2294	1	1	1	618.328	1
25	4	50	1	1	70	750	-40	10	6	29	dick/lang	dünn/?	kurz	482.2961	1	1	1	638.2442	1
25	4	51	1	-1	-70	250	-40	14	63	35	Fernseher/sehen	Radio/?	hören	650.4556	-1	1	0	528.5251	1
25	4	52	1	1	70	1500	80	29	69	55	Spinat/Gemüse	Birke/?	Baum	1058.653	-1	0	0	638.4132	1
25	4	53	1	1	110	750	40	75	104	144	Album/Foto	Zeitung/?	Artikel	932.7333	1	1	1	NA	0
25	4	54	1	-1	-110	1500	40	71	42	135	Wein/Fass	Kartoffeln/?	Sack	NA	-1	1	0	NA	0
25	4	55	1	-1	-70	1500	-80	88	54	170	warm/kalt	stumpf/?	spitz	564.1944	-1	1	0	575.8123	1
25	4	56	1	1	70	750	-80	55	94	109	Mehl/Bäcker	Stoff/?	Schneider	520.4457	1	1	1	414.2371	1
25	4	57	1	-1	-40	1500	-80	45	81	85	Schiff/anlegen	Flugzeug/?	landen	800.4444	1	0	1	506.465	1
25	4	58	1	1	40	1500	-80	44	27	80	Apfel/Schale	Apfelbaum/?	Rinde	670.4361	1	1	1	627.7045	1
25	4	59	1	1	70	750	80	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	531.9156	1	1	1	690.7795	1
25	4	60	1	-1	-70	750	40	24	15	49	Sandwich/Tüte	Hammer/?	Werkzeugkasten	636.3162	1	0	1	790.4626	1
25	4	61	1	-1	-70	1500	40	11	7	30	Mensch/Schuh	Auto/?	Reifen	580.2669	-1	1	0	570.2519	1
25	4	62	1	1	40	750	40	90	55	176	wann/jetzt	wo/?	hier	1937.918	-1	0	0	854.6637	1
25	4	63	1	1	110	250	40	57	96	113	Kleinkind/Kindergarten	Schüler/?	Schule	503.9792	1	1	1	492.268	1
25	4	64	1	-1	-20	250	-80	6	60	19	Mütze/Kopf	Schuh/?	Fuß	670.3082	-1	1	0	600.125	1
25	5	65	1	-1	-70	250	-80	33	71	63	Koch/Herd	Bäcker/?	Backofen	NA	-1	1	0	NA	0
25	5	66	1	1	20	750	80	20	67	43	Zahnarzt/Zähne	Friseur/?	Haare	568.262	1	1	1	534.8539	1
25	5	67	1	1	40	1500	80	65	38	126	Brille/Auge	Krücke/?	Bein	582.4301	1	1	1	588.368	1
25	5	68	1	1	40	1500	40	42	26	77	stottern/sprechen	stolpern/?	gehen	548.1807	1	1	1	772.0677	1
25	5	69	1	-1	-20	1500	80	12	62	33	Milch/Kuh	Wolle/?	Schaf	550.7314	-1	1	0	440.195	1
25	5	70	1	1	70	750	40	2	57	2	Artikel/Journalist	Roman/?	Autor	761.8653	-1	0	0	572.23	1
25	5	71	1	1	40	250	-40	62	99	120	Nacht/Tag	Finsternis/?	Licht	590.1294	-1	0	0	562.2068	1
25	5	72	1	-1	-20	1500	-40	58	97	114	Wand/Stein	Tisch/?	Holz	622.1097	-1	1	0	NA	0
25	5	73	1	-1	-20	750	-40	54	32	108	Buch/drucken	Brief/?	schreiben	638.4337	-1	1	0	590.2301	0
25	5	74	1	1	40	1500	-40	64	100	124	Dezember/Jahr	Sonntag/?	Woche	460.3331	1	1	1	462.4901	0
25	5	75	1	1	70	250	80	74	44	138	Stadt/Dorf	See/?	Teich	724.3439	1	1	1	NA	0
25	5	76	1	-1	-40	250	-40	83	49	161	klein/groß	kurz/?	lang	562.4137	-1	1	0	510.3774	1
25	5	77	1	-1	-70	1500	-40	53	92	106	Baum/Wald	Grashalm/?	Wiese	406.4609	-1	1	0	4792.522	1
25	5	78	1	-1	-20	250	80	8	4	24	alles/nichts	immer/?	nie	536.01	-1	1	0	560.3811	1
25	5	79	1	1	20	1500	80	87	53	169	schwimmen/Wasser	fliegen/?	Luft	472.1698	1	1	1	504.2417	1
25	5	80	1	-1	-20	1500	40	95	119	186	Stunde/Minute	Minute/?	Sekunde	542.2965	-1	1	0	740.5218	1
25	5	81	1	1	70	250	80	38	77	73	Uhr/Tageszeit	Kompass/?	Himmelsrichtung	568.3172	1	1	1	578.3527	1
25	5	82	1	-1	-20	750	-80	46	28	87	Bratkartoffeln/Pfanne	Gemüsesuppe/?	Topf	589.8633	-1	1	0	630.4438	1
25	5	83	1	1	20	1500	80	49	89	101	Pfütze/Teich	Bach/?	Fluss	864.3134	1	1	1	2048.021	0
25	5	84	1	-1	-20	750	40	30	20	56	Wort/Satz	Teller/?	Geschirr	981.0316	-1	1	0	1480.888	1
25	5	85	1	-1	-40	1500	80	13	8	34	Pilot/Flugzeug	Zugführer/?	Zug	704.2429	1	0	1	560.0944	1
25	5	86	1	1	110	250	-80	69	102	133	Schiff/Kapitän	Stadt/?	Bürgermeister	552.0213	1	1	1	NA	0
25	5	87	1	-1	-20	250	40	18	10	39	Haar/Shampoo	Zähne/?	Zahnpasta	700.5019	1	0	1	664.2846	0
25	5	88	1	-1	-20	250	-80	52	91	105	Würfel/eckig	Ball/?	rund	550.3314	1	0	1	599.913	1
25	5	89	1	1	110	1500	-40	59	34	115	einsteigen/Abfahrt	aussteigen/?	Ankunft	600.3986	1	1	1	NA	0
25	5	90	1	-1	-40	750	40	77	46	149	Stiel/Hammer	Klinke/?	Tür	588.3775	1	0	1	2442.886	0
25	5	91	1	-1	-20	1500	-80	91	115	177	Winter/wärmen	Sommer/?	kühlen	1049.307	1	0	1	1216.725	0
25	5	92	1	1	110	750	-40	21	12	45	Hase/Karotte	Wolf/?	Schaf	840.2961	-1	0	0	NA	0
25	5	93	1	-1	-40	250	40	27	18	53	gewinnen/verlieren	oben/?	unten	563.9369	-1	1	0	652.9284	1
25	5	94	1	1	110	750	40	15	64	36	Appetit/Essen	Durst/?	Getränk	380.2428	1	1	1	414.1309	1
25	5	95	1	1	110	1500	-80	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	399.8636	1	1	1	530.3963	1
25	5	96	1	-1	-40	250	-80	37	23	69	Katze/Maus	Spinne/?	Fliege	700.5548	1	0	1	958.7532	1
25	6	97	1	-1	-70	250	80	85	51	167	lustig/traurig	gut/?	böse	NA	-1	1	0	840.5603	1
25	6	98	1	-1	-70	1500	40	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	426.5085	-1	1	0	490.1726	1
25	6	99	1	1	40	750	-80	73	103	137	Zehen/Fuß	Finger/?	Hand	444.539	1	1	1	2807.418	1
25	6	100	1	-1	-40	750	80	7	61	23	Licht/Auge	Schall/?	Ohr	558.2979	-1	1	0	678.6905	1
25	6	101	1	-1	-20	250	-40	72	43	136	Frage/Antwort	Rätsel/?	Lösung	624.2809	-1	1	0	510.013	1
25	6	102	1	1	70	250	40	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	410.2335	1	1	1	632.3493	1
25	6	103	1	-1	-40	250	80	78	107	153	Schule/Lehrer	Kirche/?	Pfarrer	516.294	-1	1	0	694.4424	1
25	6	104	1	1	110	1500	40	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	376.2542	1	1	1	636.2653	1
25	6	105	1	1	40	250	40	66	39	128	niedrig/hoch	billig/?	teuer	456.3619	1	1	1	644.2891	1
25	6	106	1	1	70	1500	-40	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	434.3701	1	1	1	586.7749	1
25	6	107	1	-1	-110	250	40	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	416.5078	-1	1	0	550.3428	1
25	6	108	1	1	70	1500	40	4	58	12	Hund/Welpe	Pflanze/?	Setzling	376.114	1	1	1	692.238	1
25	6	109	1	1	110	250	80	34	72	64	Auto/Verkehrsmittel	Löffel/?	Besteck	428.2584	1	1	1	594.4102	1
25	6	110	1	-1	-70	750	80	80	110	156	Kleid/Frau	Gefieder/?	Vogel	484.4361	-1	1	0	646.6123	1
25	6	111	1	-1	-110	750	-40	22	13	46	Brot/Toaster	Speck/?	Bratpfanne	478.6731	-1	1	0	580.2187	1
25	6	112	1	-1	-70	1500	-80	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	686.398	-1	1	0	NA	0
25	6	113	1	1	40	750	40	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	482.1583	1	1	1	532.3736	1
25	6	114	1	-1	-110	250	-80	5	3	16	hier/dort	nah/?	fern	490.2157	-1	1	0	586.3662	1
25	6	115	1	1	110	750	-80	79	109	155	Blitz/hell	Donner/?	laut	986.2588	-1	0	0	2030.114	1
25	6	116	1	1	110	250	-40	31	21	60	Drehbuch/Spielfilm	Kochrezept/?	Gericht	428.4306	1	1	1	564.5817	1
25	6	117	1	-1	-70	750	-40	70	41	134	genau/messen	ungefähr/?	schätzen	493.8845	-1	1	0	501.7373	1
25	6	118	1	-1	-40	1500	-40	40	24	75	Haus/Dach	Zimmer/?	Decke	724.2574	-1	1	0	1201.226	1
25	6	119	1	1	70	1500	80	48	30	95	sechs/Zahl	Hass/?	Gefühl	412.1133	1	1	1	840.76	0
25	6	120	1	-1	-110	750	80	50	90	103	Sommer/Regen	Winter/?	Schnee	526.5676	-1	1	0	638.3764	1
25	6	121	1	1	20	250	80	41	25	76	Redner/Hörer	Zauberer/?	Zuschauer	592.4013	1	1	1	829.8149	1
25	6	122	1	-1	-40	1500	80	25	16	50	Beginn/Ende	fern/?	nah	476.1959	-1	1	0	586.2667	1
25	6	123	1	-1	-70	1500	80	39	78	74	wann/Zeit	wo/?	Ort	542.5883	-1	1	0	634.3547	1
25	6	124	1	1	70	750	80	23	14	47	Auto/Straße	Zug/?	Schiene	480.2552	1	1	1	654.334	1
25	6	125	1	1	110	750	80	3	2	8	Partei/Wähler	Produkt/?	Käufer	496.071	1	1	1	430.1055	1
25	6	126	1	-1	-20	1500	40	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	798.3498	-1	1	0	NA	0
25	6	127	1	1	20	250	40	61	36	118	Gesicht/waschen	Wohnung/?	putzen	NA	-1	0	0	617.9308	1
25	6	128	1	-1	-20	750	80	16	9	37	links/rechts	horizontal/?	vertikal	545.4209	1	0	1	558.5202	1
25	7	129	1	-1	-110	750	-80	32	70	62	Federhalter/Tinte	Pinsel/?	Farbe	424.3433	-1	1	0	590.5503	1
25	7	130	1	-1	-20	750	80	96	120	187	Milimeter/Meter	Meter/?	Kilometer	991.1966	1	0	1	1109.164	0
25	7	131	1	-1	-70	1500	-40	89	112	171	Dunkelheit/Helligkeit	Stille/?	Lärm	454.2148	-1	1	0	696.4067	1
25	7	132	1	-1	-40	250	80	63	37	123	ich/mich	wir/?	uns	592.0862	-1	1	0	504.3929	1
25	7	133	1	1	40	1500	-40	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	502.4006	1	1	1	514.2622	1
25	7	134	1	1	110	250	40	86	52	168	spät/früh	Abend/?	Morgen	524.8224	1	1	1	542.3719	1
25	7	135	1	-1	-110	1500	-40	26	17	52	eng/weit	Frage/?	Antwort	396.2631	-1	1	0	538.2728	1
25	7	136	1	1	20	250	-80	82	48	160	finden/verlieren	erinnern/?	vergessen	532.3511	1	1	1	648.483	1
25	7	137	1	-1	-70	250	40	76	45	148	zusammen/allein	mehrere/?	einer	496.5144	-1	1	0	442.2032	1
25	7	138	1	-1	-110	1500	80	94	117	182	Windhund/Hund	Lachs/?	Fisch	416.734	-1	1	0	570.4766	1
25	7	139	1	-1	-20	250	-40	1	1	1	Buchstabe/Ziffer	Wort/?	Zahl	765.1218	-1	1	0	2777.207	1
25	7	140	1	1	70	1500	40	9	5	28	Fußballer/Fußballplatz	Schwimmer/?	Schwimmbecken	466.5004	1	1	1	544.3591	1
25	7	141	1	-1	-40	750	-80	93	116	180	essen/hungrig	schlafen/?	müde	509.9802	-1	1	0	724.0477	1
25	7	142	1	-1	-40	1500	-80	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	726.446	-1	1	0	NA	0
25	7	143	1	-1	-110	750	-80	51	31	104	Junge/Bruder	Mädchen/?	Schwester	532.1568	-1	1	0	680.3642	1
25	7	144	1	1	70	250	-80	28	19	54	schwach/stark	arm/?	reich	474.4215	1	1	1	558.6257	1
25	7	145	1	-1	-70	750	40	65	38	126	Brille/Auge	Krücke/?	Bein	NA	-1	1	0	676.2634	1
25	7	146	1	1	20	750	80	44	27	80	Apfel/Schale	Apfelbaum/?	Rinde	446.1594	1	1	1	540.2691	1
25	7	147	1	-1	-70	750	80	6	60	19	Mütze/Kopf	Schuh/?	Fuß	516.2095	-1	1	0	1110.888	1
25	7	148	1	1	110	750	80	64	100	124	Dezember/Jahr	Sonntag/?	Woche	386.1222	1	1	1	444.2338	0
25	7	149	1	1	70	1500	-40	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	428.1491	1	1	1	510.3881	1
